epoch_index,wsmi_scalar,subject_id,band
362,-0.00185069136589544,patient11_window16s_stride1s-epo,theta
363,-0.002483351002222447,patient11_window16s_stride1s-epo,theta
364,-0.002156301300868515,patient11_window16s_stride1s-epo,theta
365,-0.002939624543205697,patient11_window16s_stride1s-epo,theta
366,-0.00395971720205741,patient11_window16s_stride1s-epo,theta
367,-0.007292929264910933,patient11_window16s_stride1s-epo,theta
368,-0.004533809554182147,patient11_window16s_stride1s-epo,theta
369,-0.0037788865684978304,patient11_window16s_stride1s-epo,theta
370,-0.00552499063303257,patient11_window16s_stride1s-epo,theta
371,-0.005724914756770921,patient11_window16s_stride1s-epo,theta
372,-0.003506489162133183,patient11_window16s_stride1s-epo,theta
373,-0.004838130312529726,patient11_window16s_stride1s-epo,theta
374,-0.00495238732705136,patient11_window16s_stride1s-epo,theta
375,-0.004789279113210595,patient11_window16s_stride1s-epo,theta
376,-0.007011469537715295,patient11_window16s_stride1s-epo,theta
377,-0.008703203448496077,patient11_window16s_stride1s-epo,theta
378,-0.007984468145837791,patient11_window16s_stride1s-epo,theta
379,-0.008337017608232106,patient11_window16s_stride1s-epo,theta
380,-0.00777448982999349,patient11_window16s_stride1s-epo,theta
381,-0.00815920586876768,patient11_window16s_stride1s-epo,theta
382,-0.007080777888253619,patient11_window16s_stride1s-epo,theta
383,-0.0064770549175726,patient11_window16s_stride1s-epo,theta
384,-0.006551318623004733,patient11_window16s_stride1s-epo,theta
385,-0.006624397814605227,patient11_window16s_stride1s-epo,theta
386,-0.008369950308279219,patient11_window16s_stride1s-epo,theta
387,-0.007433892342317195,patient11_window16s_stride1s-epo,theta
388,-0.00717955515576403,patient11_window16s_stride1s-epo,theta
389,-0.0053311005168419434,patient11_window16s_stride1s-epo,theta
390,-0.0060944535025924725,patient11_window16s_stride1s-epo,theta
391,-0.006465890077315193,patient11_window16s_stride1s-epo,theta
392,-0.0057456009286423505,patient11_window16s_stride1s-epo,theta
393,-0.0066894325906348235,patient11_window16s_stride1s-epo,theta
394,-0.005585585764712662,patient11_window16s_stride1s-epo,theta
395,-0.006817595806552805,patient11_window16s_stride1s-epo,theta
