epoch_index,wsmi_scalar,subject_id,band
427,-0.003978676941133848,patient10_window16s_stride1s-epo,beta
428,-0.004122846360580461,patient10_window16s_stride1s-epo,beta
429,-0.004587001128354045,patient10_window16s_stride1s-epo,beta
430,-0.005170866927712522,patient10_window16s_stride1s-epo,beta
431,-0.005644685175532811,patient10_window16s_stride1s-epo,beta
432,-0.004988378202639419,patient10_window16s_stride1s-epo,beta
433,-0.0037598333859477553,patient10_window16s_stride1s-epo,beta
434,-0.0038151107323210844,patient10_window16s_stride1s-epo,beta
435,-0.004111201037121604,patient10_window16s_stride1s-epo,beta
436,-0.004819443327130183,patient10_window16s_stride1s-epo,beta
437,-0.0041911759228733135,patient10_window16s_stride1s-epo,beta
438,-0.005904790567781569,patient10_window16s_stride1s-epo,beta
439,-0.005188151903375294,patient10_window16s_stride1s-epo,beta
440,-0.005036860958185154,patient10_window16s_stride1s-epo,beta
441,-0.004428744213333858,patient10_window16s_stride1s-epo,beta
